chr1	36683020	36683356	prom
chr1	36691279	36691629	prom
chr1	36709861	36710211	prom
chr1	36744577	36744925	prom
chr1	36761600	36761948	prom
chr1	36939522	36939792	prom
chr1	36939800	36940092	prom
chr1	37029141	37029487	prom
chr1	37299601	37299950	prom
chr1	37300129	37300475	prom
chr1	37429930	37430280	prom
chr1	37430293	37430495	prom
chr1	37488373	37488702	prom
chr1	37496065	37496233	prom
chr1	37540961	37541308	prom
chr1	37614219	37614522	prom
chr1	37719781	37720128	prom
chr1	37864937	37865287	prom
chr1	37866289	37866494	prom
chr1	37872087	37872437	prom
chr1	37890236	37890566	prom
chr1	37997119	37997469	prom
chr1	37997548	37997896	prom
chr1	37997902	37998246	prom
chr1	38129723	38129945	prom
chr1	38384801	38385016	prom
chr1	38626922	38627204	prom
chr1	38664871	38665217	prom
chr1	38766957	38767304	prom
chr1	38836538	38836888	prom
chr1	38897905	38898253	prom
chr1	39057298	39057623	prom
chr1	39193977	39194311	prom
chr1	39367623	39367973	prom
chr1	39367982	39368194	prom
chr1	39368210	39368411	prom
chr1	39478396	39478610	prom
chr1	39478633	39478983	prom
chr1	39535532	39535882	prom
chr1	39577253	39577603	prom
chr1	39650059	39650340	prom
chr1	39720736	39721084	prom
chr1	39721089	39721276	prom
chr1	39805261	39805482	prom
chr1	39900613	39900963	prom
chr1	39901076	39901283	prom
chr1	40050236	40050575	prom
chr1	40084403	40084746	prom
chr1	40085776	40086122	prom
chr1	40224847	40225153	prom
chr1	40266411	40266696	prom
chr1	40324385	40324714	prom
chr1	40429257	40429582	prom
chr1	40465452	40465780	prom
chr1	40579897	40580048	prom
chr1	40580313	40580652	prom
chr1	40680645	40680847	prom
chr1	40681486	40681694	prom
chr1	40790527	40790875	prom
chr1	40805359	40805708	prom
chr1	42229682	42230032	prom
chr1	42261837	42262181	prom
chr1	42491667	42491916	prom
chr1	42692982	42693152	prom
chr1	42694638	42694792	prom
chr1	42694879	42695222	prom
chr1	42695493	42695843	prom
chr1	42713338	42713635	prom
chr1	42851041	42851390	prom
chr1	42952802	42953015	prom
chr1	43092353	43092702	prom
chr1	43098491	43098833	prom
chr1	43163802	43164152	prom
chr1	43196718	43196902	prom
chr1	43196938	43197194	prom
chr1	43445439	43445770	prom
chr1	43730465	43730797	prom
chr1	43827528	43827688	prom
chr1	43827780	43828130	prom
chr1	43933698	43934048	prom
chr1	44101475	44101825	prom
chr1	44102284	44102633	prom
chr1	44118488	44118699	prom
chr1	44118711	44119054	prom
chr1	44119070	44119282	prom
chr1	44119800	44120110	prom
chr1	44147625	44147974	prom
chr1	44551513	44551831	prom
chr1	45311430	45311748	prom
chr1	45502996	45503295	prom
chr1	45795043	45795231	prom
chr1	45925503	45925843	prom
chr1	46066499	46066676	prom
chr1	46066755	46066991	prom
chr1	46425242	46425590	prom
chr1	46425691	46425864	prom
chr1	46853788	46853989	prom
chr1	46854039	46854240	prom
chr1	50927230	50927578	prom
chr1	51288873	51289166	prom
chr1	51333506	51333707	prom
chr1	51333755	51333923	prom
chr1	51478301	51478651	prom
chr1	51697648	51697873	prom
chr1	51915804	51916150	prom
chr1	52113668	52114016	prom
chr1	52119207	52119557	prom
chr1	52119669	52119909	prom
chr1	52233142	52233492	prom
chr1	52500140	52500411	prom
chr1	52500428	52500769	prom
chr1	52630487	52630835	prom
chr1	52727463	52727672	prom
chr1	52817553	52817900	prom
chr1	52844748	52845097	prom
chr1	52952619	52952799	prom
chr1	52952820	52953007	prom
chr1	52953110	52953452	prom
chr1	52963187	52963517	prom
chr1	53061431	53061707	prom
chr1	53296872	53297220	prom
chr1	53313464	53313809	prom
chr1	53352577	53352926	prom
chr1	53706690	53706932	prom
chr1	53785073	53785423	prom
chr1	54193888	54194056	prom
chr1	54194912	54195215	prom
chr1	54250473	54250823	prom
chr1	54438837	54439186	prom
chr1	54557569	54557919	prom
chr1	54690455	54690614	prom
chr1	54926149	54926495	prom
chr1	55027304	55027654	prom
chr1	55052551	55052900	prom
chr1	55052998	55053339	prom
chr1	55087946	55088296	prom
chr1	55130990	55131331	prom
chr1	55226132	55226341	prom
chr1	55226448	55226790	prom
chr1	55236998	55237347	prom
chr1	55362687	55363035	prom
chr1	55363329	55363574	prom
chr1	55405644	55405994	prom
chr1	56969887	56970229	prom
chr1	56971430	56971721	prom
chr1	56972197	56972484	prom
chr1	56976601	56976855	prom
chr1	57377408	57377757	prom
chr1	57406158	57406344	prom
chr1	57406356	57406659	prom
chr1	57407142	57407396	prom
chr1	57774237	57774573	prom
chr1	57774759	57775051	prom
chr1	57845365	57845681	prom
chr1	57969962	57970311	prom
chr1	57995778	57996128	prom
chr1	58029619	58029969	prom
chr1	58112840	58113186	prom
chr1	58210264	58210497	prom
chr1	58392734	58392895	prom
chr1	58392904	58393254	prom
chr1	58393315	58393523	prom
chr1	58423902	58424252	prom
chr1	58445211	58445407	prom
chr1	58445418	58445730	prom
chr1	58504860	58505210	prom
chr1	58585895	58586099	prom
chr1	58586222	58586470	prom
chr1	58652439	58652789	prom
chr1	58711449	58711795	prom
chr1	58713019	58713366	prom
chr1	58795315	58795656	prom
chr1	58802368	58802717	prom
chr1	58973303	58973651	prom
chr1	59119534	59119737	prom
chr1	59119737	59119978	prom
chr1	59119983	59120189	prom
chr1	59120240	59120521	prom
chr1	59236870	59237039	prom
chr1	59237164	59237484	prom
chr1	59449457	59449629	prom
chr1	59482294	59482460	prom
chr1	59482480	59482691	prom
chr1	59516096	59516263	prom
chr1	59516270	59516610	prom
chr1	59670670	59670998	prom
chr1	59684768	59685108	prom
chr1	59763236	59763586	prom
chr1	59912753	59913103	prom
chr1	60042823	60043057	prom
chr1	60043076	60043292	prom
chr1	60097632	60097833	prom
chr1	60097851	60098019	prom
chr1	60098043	60098393	prom
chr1	60098425	60098577	prom
chr1	60098624	60098815	prom
chr1	60180287	60180637	prom
chr1	60343186	60343536	prom
chr1	60409374	60409722	prom
chr1	60566673	60567023	prom
chr1	60746157	60746507	prom
chr1	60908874	60909224	prom
chr1	61638739	61639078	prom
chr1	61639218	61639392	prom
chr1	62703208	62703550	prom
chr1	62703590	62703795	prom
chr1	63112898	63113239	prom
chr1	63114268	63114469	prom
chr1	63114473	63114756	prom
chr1	63176609	63176926	prom
chr1	63176973	63177130	prom
chr1	63178374	63178659	prom
chr1	63200153	63200344	prom
chr1	63200348	63200662	prom
chr1	63248421	63248592	prom
chr1	63272997	63273340	prom
chr1	63273458	63273622	prom
chr1	63445666	63446008	prom
chr1	63730259	63730417	prom
chr1	63730429	63730753	prom
chr1	64078429	64078774	prom
chr1	64121211	64121425	prom
chr1	64302836	64303183	prom
chr1	64532373	64532539	prom
chr1	64532715	64533062	prom
chr1	64617068	64617413	prom
chr1	64617589	64617916	prom
chr1	64690149	64690422	prom
chr1	64690599	64690949	prom
chr1	64691100	64691314	prom
chr1	64691318	64691552	prom
chr1	64735946	64736273	prom
chr1	64737617	64737965	prom
chr1	64956587	64956937	prom
chr1	65123053	65123328	prom
chr1	65179051	65179398	prom
chr1	65186446	65186796	prom
chr1	65311243	65311415	prom
chr1	66174992	66175340	prom
chr1	66321600	66321807	prom
chr1	66468102	66468401	prom
chr1	66700622	66700972	prom
chr1	66817471	66817816	prom
chr1	66863172	66863511	prom
chr1	66944924	66945182	prom
chr1	67038711	67039057	prom
chr1	67122938	67123109	prom
chr1	69106490	69106779	prom
chr1	69107611	69107893	prom
chr1	69107905	69108106	prom
chr1	69377253	69377435	prom
chr1	69513600	69513944	prom
chr1	69513974	69514190	prom
chr1	69683910	69684111	prom
chr1	69685491	69685811	prom
chr1	69685823	69686066	prom
chr1	69686907	69687226	prom
chr1	69687270	69687619	prom
chr1	69826749	69827097	prom
chr1	70725606	70725938	prom
chr1	70725987	70726152	prom
chr1	71102907	71103257	prom
chr1	71556927	71557277	prom
chr1	71652625	71652971	prom
chr1	71653113	71653463	prom
chr1	71887887	71888198	prom
chr1	72212138	72212471	prom
chr1	72236330	72236678	prom
chr1	72243788	72244138	prom
chr1	72284147	72284495	prom
chr1	72307250	72307599	prom
chr1	72536883	72537229	prom
chr1	72583004	72583353	prom
chr1	72583409	72583574	prom
chr1	72640973	72641315	prom
chr1	72711069	72711419	prom
chr1	72824281	72824625	prom
chr1	72825330	72825641	prom
chr1	72874808	72875148	prom
chr1	73928395	73928745	prom
chr1	74091194	74091522	prom
chr1	74124437	74124772	prom
chr1	74125193	74125539	prom
chr1	74236298	74236648	prom
chr1	74278524	74278772	prom
chr1	74284685	74285035	prom
chr1	74295647	74295997	prom
chr1	74304011	74304328	prom
chr1	74304461	74304682	prom
chr1	74332352	74332702	prom
chr1	74361863	74362212	prom
chr1	74374976	74375322	prom
chr1	74391364	74391713	prom
chr1	74409116	74409466	prom
chr1	74505761	74506110	prom
chr1	74542689	74542971	prom
chr1	74588007	74588357	prom
chr1	74601262	74601612	prom
chr1	74661461	74661810	prom
chr1	74713387	74713576	prom
chr1	74713669	74713863	prom
chr1	74748761	74749084	prom
chr1	74791281	74791529	prom
chr1	74854677	74855027	prom
chr1	74885331	74885519	prom
chr1	74893084	74893434	prom
chr1	74900437	74900661	prom
chr1	74935431	74935778	prom
chr1	74951449	74951602	prom
chr1	74951652	74951988	prom
chr1	75141551	75141898	prom
chr1	75142348	75142529	prom
chr1	75142551	75142900	prom
chr1	75168566	75168772	prom
chr1	75180283	75180603	prom
chr1	75191892	75192242	prom
chr1	75209380	75209704	prom
chr1	75210678	75210956	prom
chr1	75219124	75219472	prom
chr1	75223627	75223898	prom
chr1	75236217	75236565	prom
chr1	75264152	75264492	prom
chr1	75278279	75278603	prom
chr1	75316939	75317204	prom
chr1	75317556	75317903	prom
chr1	75360091	75360392	prom
chr1	75360407	75360597	prom
chr1	75374980	75375319	prom
chr1	75375329	75375496	prom
chr1	75381943	75382270	prom
chr1	75399851	75400184	prom
chr1	75400240	75400418	prom
chr1	75400462	75400736	prom
chr1	75400775	75400942	prom
chr1	75435769	75436117	prom
chr1	75450145	75450406	prom
chr1	75450416	75450694	prom
chr1	75450707	75450862	prom
chr1	75479090	75479253	prom
chr1	75479291	75479639	prom
chr1	75506322	75506667	prom
chr1	75521283	75521633	prom
chr1	75545961	75546195	prom
chr1	75546286	75546543	prom
chr1	77496451	77496783	prom
chr1	77496801	77497126	prom
chr1	77514979	77515328	prom
chr1	78196851	78197027	prom
chr1	78197051	78197346	prom
chr1	78310124	78310334	prom
chr1	78488815	78488997	prom
chr1	78511763	78512112	prom
chr1	78657588	78657936	prom
chr1	78658290	78658444	prom
chr1	78816686	78817033	prom
chr1	79439969	79440305	prom
chr1	79671906	79672256	prom
chr1	79761616	79761966	prom
chr1	79762583	79762827	prom
chr1	79775877	79776226	prom
chr1	79858517	79858867	prom
chr1	80213809	80214149	prom
chr1	80340150	80340425	prom
chr1	80665217	80665559	prom
chr1	80758438	80758786	prom
chr1	81076896	81077118	prom
chr1	81077125	81077391	prom
chr1	82291137	82291339	prom
chr1	82291430	82291766	prom
chr1	82316382	82316732	prom
chr1	82586772	82587121	prom
chr1	82724687	82725033	prom
chr1	82725037	82725213	prom
chr1	82725249	82725410	prom
chr1	82771200	82771524	prom
chr1	82807313	82807469	prom
chr1	82839243	82839593	prom
chr1	82839656	82839845	prom
chr1	82960050	82960398	prom
chr1	83038114	83038450	prom
chr1	83159573	83159918	prom
chr1	83408106	83408409	prom
chr1	84284220	84284448	prom
chr1	84284471	84284806	prom
chr1	84695625	84695971	prom
chr1	84695983	84696133	prom
chr1	84696148	84696495	prom
chr1	84839319	84839667	prom
chr1	84839699	84839947	prom
chr1	84840223	84840424	prom
chr1	84840499	84840820	prom
chr1	84935033	84935380	prom
chr1	85649980	85650181	prom
chr1	85736469	85736819	prom
chr1	85751944	85752207	prom
chr1	85793204	85793553	prom
chr1	85794368	85794705	prom
chr1	85894400	85894744	prom
chr1	85960946	85961296	prom
chr1	86021662	86021918	prom
chr1	86045875	86046068	prom
chr1	86064252	86064598	prom
chr1	86154544	86154894	prom
chr1	86301334	86301536	prom
chr1	86303110	86303424	prom
chr1	86304084	86304239	prom
chr1	86359348	86359698	prom
chr1	86526860	86527103	prom
chr1	86582459	86582733	prom
chr1	86582740	86583062	prom
chr1	86586971	86587314	prom
chr1	86670447	86670780	prom
chr1	86703612	86703962	prom
chr1	87101576	87101751	prom
chr1	87154788	87154997	prom
chr1	87155809	87156121	prom
chr1	87156222	87156436	prom
chr1	87213735	87214085	prom
chr1	87214113	87214441	prom
chr1	87263994	87264337	prom
chr1	87326758	87327108	prom
chr1	87510221	87510559	prom
chr1	87573840	87574190	prom
chr1	87620135	87620470	prom
chr1	87620483	87620637	prom
chr1	87676076	87676418	prom
chr1	87755746	87756096	prom
chr1	87853093	87853441	prom
chr1	87854045	87854392	prom
chr1	88008422	88008678	prom
chr1	88094807	88095148	prom
chr1	88205561	88205899	prom
chr1	88277443	88277793	prom
chr1	88406782	88407034	prom
chr1	88459637	88459888	prom
chr1	88509861	88510210	prom
chr1	88656141	88656491	prom
chr1	88702022	88702370	prom
chr1	89015954	89016155	prom
chr1	89070076	89070409	prom
chr1	89454561	89454910	prom
chr1	89454952	89455137	prom
chr1	89580021	89580370	prom
chr1	89930134	89930403	prom
chr1	89931094	89931439	prom
chr1	90014520	90014855	prom
chr1	90153385	90153727	prom
chr1	90203809	90204159	prom
chr1	90602712	90602913	prom
chr1	90603057	90603213	prom
chr1	90843912	90844259	prom
chr1	90914891	90915238	prom
chr1	90967590	90967934	prom
chr1	90969507	90969851	prom
chr1	90975012	90975362	prom
chr1	90998556	90998869	prom
chr1	91053285	91053510	prom
chr1	91053514	91053745	prom
chr1	91144857	91145087	prom
chr1	91179656	91179831	prom
chr1	91179950	91180244	prom
chr1	91249991	91250335	prom
chr1	91298097	91298432	prom
chr1	91350837	91351184	prom
chr1	91366263	91366498	prom
chr1	91398642	91398992	prom
chr1	91405910	91406112	prom
chr1	91413146	91413488	prom
chr1	91459297	91459645	prom
chr1	91494424	91494774	prom
chr1	91540367	91540701	prom
chr1	91541120	91541326	prom
chr1	91801274	91801624	prom
chr1	91802845	91803134	prom
chr1	92180294	92180644	prom
chr1	92473670	92474019	prom
chr1	92640429	92640735	prom
chr1	92641815	92642105	prom
chr1	92648748	92649093	prom
chr1	92831548	92831885	prom
chr1	92848404	92848753	prom
chr1	92902792	92903137	prom
chr1	92906716	92907063	prom
chr1	92910570	92910908	prom
chr1	92934202	92934528	prom
chr1	92934532	92934834	prom
chr1	92950610	92950951	prom
chr1	93101578	93101741	prom
chr1	93101766	93102111	prom
chr1	93135131	93135469	prom
chr1	93160827	93161111	prom
chr1	93235587	93235937	prom
chr1	93305723	93306068	prom
chr1	93342680	93343026	prom
chr1	93373606	93373938	prom
chr1	93445476	93445796	prom
chr1	93478719	93479068	prom
chr1	93511860	93512205	prom
chr1	93635174	93635383	prom
chr1	93635657	93636002	prom
chr1	93685376	93685709	prom
chr1	93685715	93685873	prom
chr1	93731903	93732240	prom
chr1	93754699	93755048	prom
chr1	93801824	93802173	prom
chr1	93803713	93804063	prom
chr1	93804153	93804365	prom
chr1	93824975	93825130	prom
chr1	93825161	93825311	prom
chr1	94052434	94052767	prom
chr1	95313417	95313766	prom
chr1	95667474	95667824	prom
chr1	96872038	96872388	prom
chr1	97661489	97661790	prom
chr1	97661871	97662221	prom
chr1	97761519	97761857	prom
chr1	97769949	97770267	prom
chr1	97770326	97770480	prom
chr1	97977049	97977391	prom
chr1	98047687	98048036	prom
chr1	98095403	98095753	prom
chr1	104768303	104768651	prom
chr1	105116291	105116577	prom
chr1	105355917	105356128	prom
chr1	105356588	105356931	prom
chr1	105663606	105663956	prom
chr1	105780467	105780814	prom
chr1	105990225	105990574	prom
chr1	105990706	105990867	prom
chr1	106171262	106171612	prom
chr1	106171844	106171998	prom
chr1	106713118	106713341	prom
chr1	106714056	106714207	prom
chr1	106714209	106714453	prom
chr1	106759605	106759955	prom
chr1	106796552	106796900	prom
chr1	107511358	107511514	prom
chr1	107589738	107590072	prom
chr1	107917039	107917388	prom
chr1	109982409	109982750	prom
chr1	109982891	109983094	prom
chr1	109983204	109983399	prom
chr1	109983568	109983841	prom
chr1	111864742	111865088	prom
chr1	113963991	113964253	prom
chr1	115684555	115684895	prom
chr1	118311189	118311539	prom
chr1	118321629	118321979	prom
chr1	118388822	118389096	prom
chr1	118389142	118389463	prom
chr1	118389483	118389742	prom
chr1	118458945	118459291	prom
chr1	118481859	118482069	prom
chr1	118627743	118628093	prom
chr1	119053452	119053799	prom
chr1	119422216	119422520	prom
chr1	119504658	119505007	prom
chr1	119525963	119526307	prom
chr1	119526309	119526495	prom
chr1	119648582	119648822	prom
chr1	119648824	119649120	prom
chr1	119836827	119837127	prom
chr1	119837182	119837344	prom
chr1	119837406	119837756	prom
chr1	119903048	119903352	prom
chr1	119913045	119913395	prom
chr1	119997145	119997402	prom
chr1	120006895	120007096	prom
chr1	120073818	120074168	prom
chr1	120120164	120120484	prom
chr1	120120942	120121292	prom
chr1	120265265	120265605	prom
chr1	120270236	120270490	prom
chr1	120270946	120271120	prom
chr1	120340443	120340745	prom
chr1	120602094	120602444	prom
chr1	120602490	120602662	prom
chr1	121087176	121087526	prom
chr1	121327730	121328079	prom
chr1	121332553	121332828	prom
chr1	121430900	121431249	prom
chr1	121528238	121528389	prom
chr1	121528403	121528713	prom
chr1	121567821	121568171	prom
chr1	124045038	124045263	prom
chr1	124045324	124045528	prom
chr1	124845966	124846138	prom
chr1	125435332	125435524	prom
chr1	125435616	125435966	prom
chr1	125560776	125561124	prom
chr1	125676701	125677020	prom
chr1	125910979	125911236	prom
chr1	125911319	125911524	prom
chr1	125912042	125912388	prom
chr1	125912779	125913009	prom
chr1	126492641	126492975	prom
chr1	126830460	126830665	prom
chr1	126830667	126830824	prom
chr1	127204783	127205118	prom
chr1	127205122	127205300	prom
chr1	127677994	127678164	prom
chr1	127729069	127729418	prom
chr1	127773884	127774234	prom
chr1	127868680	127868933	prom
chr1	128102407	128102561	prom
chr1	128103000	128103348	prom
chr1	128244034	128244383	prom
chr1	128359570	128359920	prom
chr1	128417223	128417534	prom
chr1	128592191	128592479	prom
chr1	129273204	129273411	prom
chr1	129273412	129273744	prom
chr1	130462440	130462783	prom
chr1	130715790	130716140	prom
chr1	130717307	130717656	prom
chr1	130728838	130729004	prom
chr1	130731773	130732123	prom
chr1	130741275	130741617	prom
chr1	130826540	130826782	prom
chr1	130865521	130865868	prom
chr1	131019705	131019948	prom
chr1	131097703	131098050	prom
chr1	131138210	131138560	prom
chr1	131153022	131153370	prom
chr1	131200024	131200372	prom
chr1	131233547	131233894	prom
chr1	131245096	131245439	prom
chr1	131279477	131279746	prom
chr1	131527083	131527240	prom
chr1	131527990	131528140	prom
chr1	131638185	131638530	prom
chr1	131688481	131688829	prom
chr1	131743922	131744222	prom
chr1	131797127	131797469	prom
chr1	131827751	131828100	prom
chr1	131867013	131867360	prom
chr1	131910215	131910565	prom
chr1	131962818	131963100	prom
chr1	131970414	131970615	prom
chr1	132007387	132007734	prom
chr1	132067662	132067831	prom
chr1	132067858	132068027	prom
chr1	132068084	132068239	prom
chr1	132139370	132139571	prom
chr1	132139611	132139961	prom
chr1	132191148	132191459	prom
chr1	132191461	132191683	prom
chr1	132298503	132298795	prom
chr1	132315872	132316219	prom
chr1	132341713	132342063	prom
chr1	132367780	132368129	prom
chr1	132390241	132390574	prom
chr1	132391041	132391199	prom
chr1	132391213	132391371	prom
chr1	132417282	132417631	prom
chr1	132417642	132417869	prom
chr1	132476813	132477004	prom
chr1	132477045	132477395	prom
chr1	132477448	132477651	prom
chr1	132542807	132543157	prom
chr1	132741633	132741981	prom
chr1	132880262	132880491	prom
chr1	133025260	133025606	prom
chr1	133025828	133026083	prom
chr1	133045919	133046266	prom
chr1	133068258	133068606	prom
chr1	133131047	133131396	prom
chr1	133131603	133131761	prom
chr1	133131782	133131997	prom
chr1	133181083	133181424	prom
chr1	133245957	133246158	prom
chr1	133309634	133309962	prom
chr1	133363360	133363707	prom
chr1	133424269	133424571	prom
chr1	133609964	133610128	prom
chr1	133610175	133610524	prom
chr1	133660589	133660790	prom
chr1	133660808	133661077	prom
chr1	133661248	133661597	prom
chr1	133689945	133690294	prom
chr1	133753393	133753739	prom
chr1	133800723	133800985	prom
chr1	133801039	133801387	prom
chr1	133921404	133921744	prom
chr1	134037231	134037574	prom
chr1	134079060	134079408	prom
chr1	134099132	134099480	prom
chr1	134193165	134193490	prom
chr1	134234436	134234702	prom
chr1	134235124	134235325	prom
chr1	134235341	134235632	prom
chr1	134332835	134333048	prom
chr1	134361831	134362181	prom
chr1	134385755	134385971	prom
chr1	134405721	134406068	prom
chr1	134415183	134415530	prom
chr1	134435451	134435707	prom
chr1	134455337	134455687	prom
chr1	134494451	134494800	prom
chr1	134560003	134560340	prom
chr1	134646403	134646751	prom
chr1	134709168	134709369	prom
chr1	134955856	134956206	prom
chr1	134962367	134962717	prom
chr1	135105129	135105467	prom
chr1	135108672	135109015	prom
chr1	135132475	135132824	prom
chr1	135132983	135133308	prom
chr1	135146542	135146891	prom
chr1	135167527	135167751	prom
chr1	135248467	135248815	prom
chr1	135258429	135258765	prom
chr1	135283914	135284264	prom
chr1	135313611	135313959	prom
chr1	135324573	135324911	prom
chr1	135374910	135375259	prom
chr1	135375287	135375550	prom
chr1	135430351	135430697	prom
chr1	135584712	135585003	prom
chr1	135585175	135585505	prom
chr1	135585635	135585958	prom
chr1	135687999	135688270	prom
chr1	135728989	135729337	prom
chr1	135765958	135766291	prom
chr1	135799217	135799566	prom
chr1	135836098	135836437	prom
chr1	135918827	135919060	prom
chr1	135919134	135919476	prom
chr1	136007919	136008259	prom
chr1	136017812	136018162	prom
chr1	136018172	136018342	prom
chr1	136050442	136050788	prom
chr1	136052554	136052895	prom
chr1	136131011	136131361	prom
chr1	136212841	136213170	prom
chr1	136234015	136234184	prom
chr1	136234186	136234464	prom
chr1	136260736	136260950	prom
chr1	136345703	136345940	prom
chr1	136345958	136346303	prom
chr1	136415125	136415437	prom
chr1	136415440	136415665	prom
chr1	136579428	136579777	prom
chr1	136624669	136625016	prom
chr1	136676422	136676770	prom
chr1	136683150	136683494	prom
chr1	136696022	136696363	prom
chr1	136949451	136949757	prom
chr1	136953631	136953976	prom
chr1	137898343	137898692	prom
chr1	137966241	137966475	prom
chr1	137966544	137966734	prom
chr1	138175172	138175515	prom
chr1	138192056	138192405	prom
chr1	138619564	138619886	prom
chr1	138619949	138620144	prom
chr1	138620162	138620343	prom
chr1	138842398	138842656	prom
chr1	138847226	138847568	prom
chr1	138848644	138848813	prom
